geolocationLongitude,geolocationLatitude,geolocationAccuracy,geolocationAltitude,geolocationAltitudeAccuracy,geolocationHeading,geolocationSpeed,geolocationTimestamp,deviceMotionX,deviceMotionY,deviceMotionZ,deviceMotionTimestamp,deviceOrientationTrueHeading,deviceOrientationMagneticHeading,deviceOrientationHeadingAccuracy,deviceOrientationTimestamp,gyroscopeX,gyroscopeY,gyroscopeZ,gyroscopeTimestamp
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,0.0166473388671875,9.506729125976562,-1.3536529541015625,1571156550357,,,,,-0.032867431640625,-0.0010833740234375,-0.0242462158203125,1571156550338
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.72991943359375,10.411224365234375,-1.3177642822265625,1571156550434,,,,,-0.0005035400390625,0.0019683837890625,-0.00164794921875,1571156550433
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.72991943359375,10.411224365234375,-1.3177642822265625,1571156550434,,,,,0.020477294921875,0.01580810546875,0.0085296630859375,1571156550488
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.049163818359375,10.042724609375,-1.8286285400390625,1571156550511,,,,,0.020477294921875,0.01580810546875,0.0085296630859375,1571156550488
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.5181427001953125,9.918304443359375,-1.9446868896484375,1571156550587,,,,,0.0184326171875,0.0253753662109375,-0.0224151611328125,1571156550567
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.5181427001953125,9.918304443359375,-1.9446868896484375,1571156550587,,,,,-0.0021209716796875,-0.005767822265625,-0.0264892578125,1571156550647
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.50738525390625,9.888381958007812,-2.0679168701171875,1571156550664,,,,,-0.0021209716796875,-0.005767822265625,-0.0264892578125,1571156550647
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.50738525390625,9.888381958007812,-2.0679168701171875,1571156550664,,,,,-0.0296173095703125,-0.003326416015625,-0.0256805419921875,1571156550743
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.2178497314453125,9.633544921875,-1.232818603515625,1571156550743,,,,,-0.0332794189453125,0.0052337646484375,-0.031585693359375,1571156550797
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.7107696533203125,9.795074462890625,-1.6994171142578125,1571156550817,,,,,-0.0332794189453125,0.0052337646484375,-0.031585693359375,1571156550797
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.7107696533203125,9.795074462890625,-1.6994171142578125,1571156550817,,,,,-0.0318603515625,0.02294921875,-0.0199737548828125,1571156550876
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.3961181640625,9.908737182617188,-1.344085693359375,1571156550894,,,,,-0.02227783203125,0.0001373291015625,-0.0279083251953125,1571156550947
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.86151123046875,10.456680297851562,-1.2579345703125,1571156550976,,,,,-0.01068115234375,0.0192718505859375,-0.0411529541015625,1571156550975
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.86151123046875,10.456680297851562,-1.2579345703125,1571156550976,,,,,0.008056640625,0.011749267578125,-0.0435943603515625,1571156551027
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.9751739501953125,10.5057373046875,-0.962432861328125,1571156551049,,,,,0.0172119140625,0.0192718505859375,-0.0299530029296875,1571156551106
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.7634124755859375,10.68878173828125,-0.863128662109375,1571156551126,,,,,0.0172119140625,0.0192718505859375,-0.0299530029296875,1571156551106
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.7634124755859375,10.68878173828125,-0.863128662109375,1571156551126,,,,,0.030853271484375,0.0015716552734375,0.0054779052734375,1571156551176
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.3482513427734375,10.276031494140625,-1.755645751953125,1571156551203,,,,,0.0540618896484375,0.024566650390625,0.02197265625,1571156551256
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.7394866943359375,9.750808715820312,-1.6396026611328125,1571156551280,,,,,0.0453033447265625,0.013580322265625,0.00689697265625,1571156551279
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.7394866943359375,9.750808715820312,-1.6396026611328125,1571156551280,,,,,0.023529052734375,0.0182647705078125,0.0182952880859375,1571156551336
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.7346954345703125,10.209030151367188,-1.6982269287109375,1571156551356,,,,,-0.0165863037109375,0.0107269287109375,0.0301055908203125,1571156551406
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.6509552001953125,9.350006103515625,-1.0030975341796875,1571156551434,,,,,-0.0165863037109375,0.0107269287109375,0.0301055908203125,1571156551406
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.6509552001953125,9.350006103515625,-1.0030975341796875,1571156551434,,,,,-0.0731964111328125,0.00909423828125,0.0325469970703125,1571156551510
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.349456787109375,10.055892944335938,-0.6968231201171875,1571156551510,,,,,-0.0731964111328125,0.00909423828125,0.0325469970703125,1571156551510
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.349456787109375,10.055892944335938,-0.6968231201171875,1571156551510,,,,,-0.06280517578125,0.0292510986328125,0.0142364501953125,1571156551566
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.5528411865234375,9.542617797851562,-0.4683074951171875,1571156551589,,,,,-0.03857421875,0.023956298828125,0.0077056884765625,1571156551647
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.1472625732421875,10.059478759765625,-0.604705810546875,1571156551665,,,,,-0.03857421875,0.023956298828125,0.0077056884765625,1571156551647
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.1472625732421875,10.059478759765625,-0.604705810546875,1571156551665,,,,,-0.005584716796875,0.00543212890625,-0.0057220458984375,1571156551716
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.0048828125,9.489974975585938,-0.8260345458984375,1571156551742,,,,,0.01763916015625,0.014190673828125,-0.0305633544921875,1571156551796
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.2477569580078125,9.61920166015625,-0.7793731689453125,1571156551819,,,,,0.0255584716796875,0.0107269287109375,-0.0317840576171875,1571156551819
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.2477569580078125,9.61920166015625,-0.7793731689453125,1571156551819,,,,,0.0190582275390625,0.028228759765625,-0.00164794921875,1571156551876
-38.574086,-3.7523992,3.9000000953674316,16.52911376953125,,143.00733947753906,11.517956733703613,1571156549000,-0.1077728271484375,9.332061767578125,-1.46612548828125,1571156551896,,,,,-0.003753662109375,-0.013702392578125,-0.0051116943359375,1571156551956
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,-0.7741851806640625,9.93743896484375,-0.7064056396484375,1571156551976,,,,,-0.003753662109375,-0.013702392578125,-0.0051116943359375,1571156551956
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,-0.7741851806640625,9.93743896484375,-0.7064056396484375,1571156551976,,,,,-0.044891357421875,-0.0071868896484375,0.036224365234375,1571156552051
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.348052978515625,10.037948608398438,-0.4683074951171875,1571156552050,,,,,-0.038177490234375,-0.0383453369140625,0.0130157470703125,1571156552106
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.4365997314453125,10.071441650390625,0.0425567626953125,1571156552127,,,,,-0.038177490234375,-0.0383453369140625,0.0130157470703125,1571156552106
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.4365997314453125,10.071441650390625,0.0425567626953125,1571156552127,,,,,-0.003143310546875,0.0319061279296875,0.034393310546875,1571156552185
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.56939697265625,9.72088623046875,-0.254150390625,1571156552204,,,,,0.0263671875,-0.0434417724609375,0.0003814697265625,1571156552256
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.035797119140625,9.688583374023438,-0.715972900390625,1571156552281,,,,,0.0263671875,-0.0434417724609375,0.0003814697265625,1571156552256
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.035797119140625,9.688583374023438,-0.715972900390625,1571156552281,,,,,0.04266357421875,-0.011474609375,0.008941650390625,1571156552357
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.2391815185546875,9.61920166015625,-0.7973175048828125,1571156552358,,,,,0.04266357421875,-0.011474609375,0.008941650390625,1571156552357
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.246368408203125,9.8560791015625,-0.89422607421875,1571156552435,,,,,0.0200653076171875,-0.0071868896484375,-0.0024566650390625,1571156552415
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.246368408203125,9.8560791015625,-0.89422607421875,1571156552435,,,,,0.0015411376953125,-0.0153350830078125,-0.0093994140625,1571156552496
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,-0.2178497314453125,10.119293212890625,-0.3450775146484375,1571156552513,,,,,0.0015411376953125,-0.0153350830078125,-0.0093994140625,1571156552496
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,-0.2178497314453125,10.119293212890625,-0.3450775146484375,1571156552513,,,,,-0.01068115234375,-0.012481689453125,0.0024261474609375,1571156552591
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,-0.015655517578125,10.309524536132812,-0.5783843994140625,1571156552593,,,,,-0.0053863525390625,-0.0234832763671875,-0.02099609375,1571156552645
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.3372955322265625,10.122879028320312,-0.471893310546875,1571156552667,,,,,-0.0053863525390625,-0.0234832763671875,-0.02099609375,1571156552645
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.3372955322265625,10.122879028320312,-0.471893310546875,1571156552667,,,,,0.0102996826171875,0.00482177734375,-0.0330047607421875,1571156552726
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,-0.0539398193359375,9.908721923828125,-0.4144744873046875,1571156552745,,,,,0.0090789794921875,-0.0344696044921875,-0.0435943603515625,1571156552795
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.348052978515625,9.797454833984375,-0.4982147216796875,1571156552828,,,,,0.0090789794921875,-0.0344696044921875,-0.0435943603515625,1571156552795
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,0.348052978515625,9.797454833984375,-0.4982147216796875,1571156552828,,,,,-0.0092620849609375,-0.0110626220703125,-0.0287322998046875,1571156552899
-38.5740252,-3.7524875,3.9000000953674316,18.22186279296875,,142.99948120117188,11.888809204101562,1571156550000,-0.2489471435546875,10.329864501953125,-0.6082916259765625,1571156552898,,,,,-0.006805419921875,-0.0019073486328125,0.0091400146484375,1571156552957
-38.573965,-3.7525767,3.9000000953674316,18.3551025390625,,143.99794006347656,11.481085777282715,1571156551000,-0.29681396484375,10.42437744140625,-0.74468994140625,1571156552977,,,,,-0.006805419921875,-0.0019073486328125,0.0091400146484375,1571156552957
-38.573965,-3.7525767,3.9000000953674316,18.3551025390625,,143.99794006347656,11.481085777282715,1571156551000,-0.29681396484375,10.42437744140625,-0.74468994140625,1571156552977,,,,,0.0102996826171875,-0.0132904052734375,0.0185089111328125,1571156553034
-38.573965,-3.7525767,3.9000000953674316,18.3551025390625,,143.99794006347656,11.481085777282715,1571156551000,0.163818359375,9.39068603515625,-0.827239990234375,1571156553052,,,,,0.00457763671875,-0.0098419189453125,0.026031494140625,1571156553105
-38.573965,-3.7525767,3.9000000953674316,18.3551025390625,,143.99794006347656,11.481085777282715,1571156551000,-0.2298126220703125,7.058868408203125,-2.377777099609375,1571156553129,,,,,-0.0287933349609375,-0.0074005126953125,0.02276611328125,1571156553129
-38.573965,-3.7525767,3.9000000953674316,18.3551025390625,,143.99794006347656,11.481085777282715,1571156551000,-0.2298126220703125,7.058868408203125,-2.377777099609375,1571156553129,,,,,-0.0850067138671875,0.00482177734375,0.0128021240234375,1571156553184
-38.573965,-3.7525767,3.9000000953674316,18.3551025390625,,143.99794006347656,11.481085777282715,1571156551000,-0.3949127197265625,8.321090698242188,-1.7915496826171875,1571156553206,,,,,-0.0850067138671875,0.00482177734375,0.0128021240234375,1571156553184
